nama_file,label
pot1.wav,1
pot2.wav,1
pot3.wav,1
pot4.wav,1
pot5.wav,1
pot6.wav,1
pot7.wav,1
pot8.wav,1
pot9.wav,1
pot10.wav,1
pot11.wav,1
pot12.wav,1
pot13.wav,1
pot14.wav,1
pot15.wav,1
pot16.wav,1
pot17.wav,1
pot18.wav,1
pot19.wav,1
pot20.wav,1
pot21.wav,1
pot22.wav,1
pot23.wav,1
pot24.wav,1
pot25.wav,1
pot26.wav,1
pot27.wav,1
pot28.wav,1
pot29.wav,1
pot30.wav,1
pot31.wav,1
pot32.wav,1
pot33.wav,1
pot34.wav,1
pot35.wav,1
pot36.wav,1
pot37.wav,1
pot38.wav,1
pot39.wav,1
pot40.wav,1
pot41.wav,1
pot42.wav,1
pot43.wav,1
pot44.wav,1
pot45.wav,1
pot46.wav,1
pot47.wav,1
pot48.wav,1
pot49.wav,1
pot50.wav,1
pot51.wav,1
pot52.wav,1
pot53.wav,1
pot54.wav,1
pot55.wav,1
pot56.wav,1
pot57.wav,1
pot58.wav,1
pot59.wav,1
pot60.wav,1
pot61.wav,1
pot62.wav,0
pot63.wav,1
pot64.wav,1
pot65.wav,1
pot66.wav,1
pot67.wav,1
pot68.wav,1
pot69.wav,1
pot70.wav,1
pot71.wav,1
pot72.wav,1
pot73.wav,1
pot74.wav,1
pot75.wav,1
pot76.wav,1
pot77.wav,1
pot78.wav,1
pot79.wav,1
pot80.wav,1
pot81.wav,1
pot82.wav,1
pot83.wav,1
pot84.wav,1
pot85.wav,1
pot86.wav,1
pot87.wav,1
pot88.wav,1
pot89.wav,1
pot90.wav,0
pot91.wav,1
pot92.wav,1
pot93.wav,1
pot94.wav,1
pot95.wav,1
pot96.wav,1
pot97.wav,0
pot98.wav,1
pot99.wav,1
pot100.wav,1
pot101.wav,1
pot102.wav,1
pot103.wav,1
pot104.wav,1
pot105.wav,1
pot106.wav,1
pot107.wav,1
pot108.wav,1
pot109.wav,1
pot110.wav,1
pot111.wav,1
pot112.wav,1
pot113.wav,1
pot114.wav,1
pot115.wav,1
pot116.wav,1
pot117.wav,1
pot118.wav,1
pot119.wav,1
pot120.wav,1
